name,Size,Ties,Pairs,Density,nWeakComp,pWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness Centrality,Betweenness Centrality,in_degree,out_degree,degree,bug
org.apache.camel.AlreadyStoppedException,2.0,0.0,2.0,0.0,2.0,100.0,0.5275229215621948,100.0,1.0,1.0,1.0,50.0,1.0,2.10468270855827e-07,1.0,1.0,2.0,0
org.apache.camel.AsyncCallback,56.0,96.0,3080.0,3.1168830394744873,3.0,5.357142925262451,4.403669834136963,35.036495208740234,1492.0,0.9688311815261841,0.0,0.0,0.0,0.0,56.0,0.0,56.0,1
org.apache.camel.AsyncProcessor,34.0,107.0,1122.0,9.536541938781738,1.0,2.941176414489746,14.655962944030762,53.47280502319336,507.5,0.9046345949172974,15.366666793823242,1.3695781230926514,0.120134793597304,2.16495848279503e-05,31.0,3.0,34.0,1
org.apache.camel.Body,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.CamelContext,177.0,609.0,31152.0,1.9549306631088257,1.0,0.5649717450141907,22.637615203857422,29.10645866394043,15271.5,0.9804506897926331,5972.04296875,19.170656204223633,0.154362416107382,0.0229321147807909,167.0,14.0,181.0,1
org.apache.camel.CamelContextAware,10.0,10.0,90.0,11.11111068725586,1.0,10.0,5.458715438842773,67.61363983154297,40.0,0.8888888955116272,0.0,0.0,0.133821321321321,0.0,9.0,1.0,10.0,1
org.apache.camel.CamelException,14.0,7.0,182.0,3.846153736114502,10.0,71.42857360839844,4.105504512786865,78.85462188720703,87.5,0.9615384340286255,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0
org.apache.camel.CamelExchangeException,13.0,15.0,156.0,9.615385055541992,2.0,15.384614944458008,10.68807315826416,87.92453002929688,70.5,0.9038461446762085,11.0,7.051281929016113,0.120134793597304,5.13539354011771e-06,11.0,2.0,13.0,1
org.apache.camel.CamelTemplate,3.0,4.0,6.0,66.66666412353516,1.0,33.33333206176758,6.857798099517822,78.06788635253906,1.0,0.3333333432674408,0.0,0.0,0.137175792507204,0.0,0.0,3.0,3.0,0
org.apache.camel.Component,67.0,146.0,4422.0,3.301673412322998,1.0,1.492537260055542,10.619266510009766,35.20912551879883,2138.0,0.9669832587242126,34.41666793823242,0.7783054709434509,0.134731670445956,0.000424735153500199,66.0,2.0,68.0,0
org.apache.camel.Consume,2.0,0.0,2.0,0.0,2.0,100.0,0.71100914478302,86.11111450195312,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.camel.Consumer,47.0,44.0,2162.0,2.0351526737213135,16.0,34.04255294799805,8.60091781616211,41.759464263916016,1059.0,0.9796484708786011,41.0,1.8963922262191772,1.0,3.10241866978325e-06,46.0,1.0,47.0,0
org.apache.camel.Converter,1.0,0.0,0.0,0.0,1.0,100.0,0.3899082541465759,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Endpoint,182.0,610.0,32942.0,1.8517394065856934,1.0,0.5494505763053894,21.14678955078125,27.473182678222656,16166.0,0.9814826250076294,2231.449951171875,6.7738752365112305,0.135680304471931,0.0020727044903657,177.0,7.0,184.0,1
org.apache.camel.EndpointInject,3.0,2.0,6.0,33.33333206176758,2.0,66.66666412353516,0.5963302850723267,78.78787994384766,2.0,0.6666666865348816,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1
org.apache.camel.Exchange,454.0,1420.0,205662.0,0.690453290939331,3.0,0.6607929468154907,24.082569122314453,20.67336082458496,102121.0,0.9930954575538635,3495.5439453125,1.6996548175811768,0.136250716606153,0.0130289021741499,452.0,4.0,456.0,1
org.apache.camel.ExchangePattern,73.0,180.0,5256.0,3.4246575832366943,3.0,4.109589099884033,18.371559143066406,43.157325744628906,2538.0,0.965753436088562,72.0,1.3698630332946777,1.0,4.97757460574031e-05,73.0,1.0,74.0,0
org.apache.camel.ExchangeProperty,5.0,7.0,20.0,35.0,1.0,20.0,11.39908218383789,87.964599609375,6.5,0.6499999761581421,0.5,2.5,0.120175290746671,5.26170677139567e-08,3.0,2.0,5.0,1
org.apache.camel.ExchangeTimedOutException,4.0,4.0,12.0,33.33333206176758,1.0,25.0,10.917430877685547,92.96875,4.0,0.6666666865348816,1.0,8.333333015441895,0.120262758969176,2.032480398973e-06,2.0,2.0,4.0,0
org.apache.camel.ExpectedBodyTypeException,4.0,4.0,12.0,33.33333206176758,2.0,50.0,11.651375770568848,70.94972229003906,4.0,0.6666666865348816,1.0,8.333333015441895,0.120730470071017,1.75390225713189e-08,1.0,3.0,4.0,1
org.apache.camel.Expression,167.0,390.0,27722.0,1.4068249464035034,1.0,0.598802387714386,16.949541091918945,36.98698806762695,13666.0,0.9859317541122437,33.224998474121094,0.11985065788030624,0.11997307757025,0.000361643290689762,166.0,1.0,167.0,0
org.apache.camel.FailedToCreateProducerException,4.0,4.0,12.0,33.33333206176758,1.0,25.0,5.940366744995117,87.20539093017578,4.0,0.6666666865348816,0.0,0.0,0.119691119691119,0.0,2.0,2.0,4.0,1
org.apache.camel.Header,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.HeaderFilterStrategyAware,12.0,16.0,132.0,12.121212005615234,1.0,8.333333015441895,2.431192636489868,54.922279357910156,58.0,0.8787878751754761,0.0,0.0,1.0,0.0,11.0,1.0,12.0,0
org.apache.camel.Headers,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Intercept,5.0,8.0,20.0,40.0,1.0,20.0,7.064219951629639,76.8079833984375,6.0,0.6000000238418579,0.0,0.0,0.107201924522628,0.0,4.0,1.0,5.0,0
org.apache.camel.InvalidHeaderTypeException,1.0,0.0,0.0,0.0,1.0,100.0,1.4908256530761719,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
org.apache.camel.InvalidPayloadException,7.0,14.0,42.0,33.33333206176758,1.0,14.285714149475098,11.146788597106934,66.85006713867188,14.0,0.6666666865348816,3.75,8.928571701049805,0.120949957591178,1.20699719796607e-05,3.0,4.0,7.0,1
org.apache.camel.InvalidPayloadRuntimeException,4.0,4.0,12.0,33.33333206176758,1.0,25.0,10.848624229431152,72.88135528564453,4.0,0.6666666865348816,0.0,0.0,0.121140142517814,0.0,0.0,4.0,4.0,1
org.apache.camel.InvalidTypeException,4.0,5.0,12.0,41.66666793823242,1.0,25.0,10.573394775390625,88.65384674072266,3.5,0.5833333134651184,0.5,4.166666507720947,0.120357866306549,1.11798665841662e-05,1.0,3.0,4.0,0
org.apache.camel.Message,184.0,350.0,33672.0,1.03943932056427,1.0,0.54347825050354,18.256879806518555,34.94293212890625,16661.0,0.9896056056022644,186.6666717529297,0.5543676018714905,0.121073187298352,0.0017432544525833,183.0,2.0,185.0,1
org.apache.camel.MessageDriven,2.0,0.0,2.0,0.0,2.0,100.0,0.71100914478302,86.11111450195312,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0
org.apache.camel.NoSuchBeanException,2.0,0.0,2.0,0.0,2.0,100.0,2.431192636489868,94.64286041259766,1.0,1.0,1.0,50.0,1.0,3.68528271885451e-07,1.0,1.0,2.0,1
org.apache.camel.NoSuchEndpointException,8.0,6.0,56.0,10.714285850524902,3.0,37.5,4.220183372497559,74.49392700195312,25.0,0.8928571343421936,6.0,10.714285850524902,1.0,9.33125353022181e-07,7.0,1.0,8.0,1
org.apache.camel.NoSuchHeaderException,3.0,2.0,6.0,33.33333206176758,1.0,33.33333206176758,10.573394775390625,89.68871307373047,2.0,0.6666666865348816,1.0,16.66666603088379,0.120236087689713,1.11798665841662e-05,1.0,2.0,3.0,1
org.apache.camel.NoSuchLanguageException,2.0,0.0,2.0,0.0,2.0,100.0,1.6513761281967163,98.63013458251953,1.0,1.0,1.0,50.0,1.0,5.26170677139567e-08,1.0,1.0,2.0,0
org.apache.camel.NoSuchPropertyException,6.0,9.0,30.0,30.0,1.0,16.66666603088379,10.573394775390625,87.14556121826172,10.5,0.699999988079071,1.3333333730697632,4.44444465637207,0.120236087689713,1.12851007195942e-05,4.0,2.0,6.0,1
org.apache.camel.NoTypeConversionAvailableException,25.0,17.0,600.0,2.8333332538604736,13.0,52.0,6.399082660675049,58.73684310913086,291.5,0.971666693687439,16.5,2.75,1.0,1.88659900928727e-06,24.0,1.0,25.0,1
org.apache.camel.OutHeaders,1.0,0.0,0.0,0.0,1.0,100.0,0.7798165082931519,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
org.apache.camel.Pattern,2.0,1.0,2.0,50.0,1.0,50.0,1.9495413303375244,94.44444274902344,0.5,0.5,0.0,0.0,0.666666666666666,0.0,1.0,1.0,2.0,0
org.apache.camel.PollingConsumer,15.0,26.0,210.0,12.380952835083008,2.0,13.333333015441895,14.082569122314453,67.92035675048828,92.0,0.8761904835700989,7.0,3.3333332538604736,0.120053881124768,1.547296601187e-06,13.0,2.0,15.0,0
org.apache.camel.Predicate,60.0,100.0,3540.0,2.8248586654663086,7.0,11.666666984558105,6.674312114715576,39.21833038330078,1720.0,0.9717513918876648,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0
org.apache.camel.Processor,275.0,860.0,75350.0,1.1413403749465942,1.0,0.3636363744735718,21.28440284729004,24.2995548248291,37245.0,0.9885866045951843,69.88571166992188,0.09274812787771225,0.11997307757025,0.000389652800689773,274.0,1.0,275.0,0
org.apache.camel.Produce,3.0,2.0,6.0,33.33333206176758,2.0,66.66666412353516,0.5963302850723267,78.78787994384766,2.0,0.6666666865348816,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0
org.apache.camel.Producer,52.0,132.0,2652.0,4.977375507354736,2.0,3.846153736114502,17.316513061523438,42.87336730957031,1260.0,0.9502262473106384,99.44999694824219,3.75,0.120236087689713,8.26563533151295e-06,48.0,5.0,53.0,0
org.apache.camel.ProducerTemplate,19.0,56.0,342.0,16.374269485473633,1.0,5.263157844543457,17.339448928833008,51.78082275390625,143.0,0.8362573385238647,37.5,10.964912414550781,0.120317246034424,5.44467604650744e-05,13.0,6.0,19.0,1
