0	21
1	19
1	20
1	21
3	19
3	22
4	19
4	20
4	21
5	0
5	6
5	21
5	22
6	19
6	22
7	19
7	20
7	21
8	3
9	19
9	20
9	21
10	8
11	0
11	21
12	13
12	19
12	20
12	21
14	0
14	10
14	21
14	22
15	19
15	22
16	0
16	10
16	17
16	21
16	22
16	25
17	2
17	19
17	20
17	21
18	15
18	19
18	20
18	21
19	114
19	317
20	21
21	19
21	114
22	21
23	0
23	21
23	22
23	24
24	3
26	0
26	9
26	16
26	17
26	21
26	25
26	27
26	28
27	19
27	20
27	21
27	29
28	19
28	22
28	29
29	19
29	28
30	34
30	37
33	34
33	37
34	21
34	30
34	37
34	326
35	36
37	21
38	35
38	36
39	35
39	36
40	35
40	36
41	101
41	102
41	121
43	42
43	295
43	296
44	42
45	68
46	33
46	88
46	120
46	121
46	125
46	126
46	138
46	141
46	142
46	147
46	293
46	294
46	295
47	289
47	293
47	295
47	296
47	297
48	124
48	293
48	295
48	296
49	50
49	89
49	102
49	103
49	293
51	104
51	295
52	105
52	296
53	50
53	68
53	81
53	83
53	84
53	88
53	89
53	97
53	107
53	117
53	120
53	121
53	125
53	134
53	293
53	297
53	299
54	55
54	68
54	69
55	68
56	58
56	64
56	68
56	71
57	37
58	57
58	68
58	70
59	56
59	57
59	58
59	60
59	61
59	64
59	68
59	71
59	317
60	37
60	57
60	61
61	57
61	58
61	59
61	60
61	64
61	68
61	70
62	54
62	55
62	56
62	58
62	64
62	68
62	69
62	71
62	293
63	37
63	57
63	58
63	64
63	70
64	33
64	37
64	55
64	56
64	57
64	58
64	62
64	63
64	68
64	69
64	70
64	71
64	89
65	56
65	58
65	64
65	66
65	67
65	68
65	71
65	91
65	92
65	93
65	94
65	95
65	96
66	0
66	19
66	21
66	33
66	37
66	57
66	65
66	67
66	68
66	70
66	92
66	93
66	95
66	96
66	119
67	19
67	57
67	58
67	64
67	65
67	66
67	68
67	70
67	91
67	93
67	94
67	96
67	119
68	0
68	33
68	41
68	48
68	50
68	54
68	55
68	56
68	59
68	62
68	65
68	69
68	71
68	78
68	88
68	89
68	91
68	94
68	101
68	102
68	109
68	120
68	121
68	125
68	135
68	138
68	140
68	153
68	157
68	158
68	210
68	225
68	238
68	240
68	241
68	258
68	288
68	293
68	317
69	54
69	55
69	68
69	241
71	33
71	37
71	70
71	293
71	295
71	296
73	148
73	150
73	151
74	21
74	30
74	33
74	34
74	35
74	36
74	37
74	50
74	70
74	71
74	72
74	288
74	293
74	295
74	320
75	33
75	37
75	70
75	71
75	74
75	293
75	295
75	296
75	311
76	33
76	35
76	50
76	88
76	138
76	140
76	141
76	142
76	147
76	150
76	293
77	43
77	45
77	70
77	78
77	79
77	80
77	116
77	161
77	162
78	43
78	50
78	52
78	68
78	70
78	71
78	77
78	79
78	80
78	89
78	116
78	143
78	145
78	158
78	160
78	161
78	162
78	293
78	295
78	296
78	333
79	19
79	37
79	65
79	68
79	70
79	78
79	80
79	114
79	116
79	159
79	161
80	68
80	70
80	79
80	159
80	160
80	161
80	162
81	82
81	293
84	50
84	68
84	81
84	83
84	85
84	120
84	121
84	293
85	86
87	0
87	33
87	50
87	88
87	89
87	103
87	131
87	134
87	138
87	293
87	294
87	299
88	33
88	35
88	47
88	50
88	53
88	81
88	83
88	121
88	134
88	138
88	140
88	141
88	142
88	147
88	150
88	241
88	288
88	293
88	294
88	295
88	297
88	299
89	0
89	33
89	48
89	49
89	50
89	68
89	83
89	84
89	88
89	97
89	98
89	99
89	100
89	102
89	103
89	120
89	121
89	124
89	125
89	138
89	225
89	241
89	288
89	293
89	294
89	297
89	299
89	319
89	321
90	68
91	67
91	68
91	71
91	93
92	19
92	37
93	66
93	68
93	70
93	92
94	67
94	68
94	71
94	96
96	66
96	70
96	95
97	81
97	83
98	100
98	120
99	100
99	120
100	50
100	89
100	102
100	120
100	121
100	293
101	102
101	120
101	121
102	50
102	89
102	120
102	121
102	293
103	50
103	89
104	289
104	295
105	296
105	311
106	33
106	35
106	50
106	88
106	107
106	125
106	138
106	140
106	141
106	142
106	147
106	150
107	33
107	35
107	50
107	53
107	88
107	117
107	120
107	121
107	122
107	123
107	125
107	138
107	140
107	141
107	142
107	147
107	150
107	293
108	88
108	138
108	141
108	147
108	327
109	67
109	68
109	70
109	71
109	94
109	96
109	110
109	111
109	124
109	241
109	293
109	296
110	65
110	66
110	68
110	70
110	95
110	111
110	241
110	317
111	66
111	67
111	68
111	70
111	95
111	96
111	109
111	110
112	128
112	130
112	142
112	150
112	151
113	33
113	35
113	36
113	37
113	50
113	88
113	138
113	140
113	141
113	142
113	147
113	150
114	317
115	150
115	151
117	107
117	118
117	121
117	125
117	293
118	125
118	319
120	86
120	293
120	295
120	296
120	319
121	50
121	86
121	120
121	291
121	292
121	293
121	295
121	296
122	88
122	138
122	141
122	147
123	122
123	138
123	327
124	33
124	35
124	36
124	48
124	50
124	52
124	70
124	71
124	74
124	75
124	86
124	88
124	89
124	102
124	122
124	123
124	125
124	138
124	141
124	142
124	143
124	145
124	147
124	152
124	156
124	293
124	295
124	296
125	33
125	35
125	47
125	50
125	53
125	70
125	71
125	74
125	88
125	107
125	117
125	118
125	120
125	121
125	124
125	126
125	127
125	129
125	138
125	140
125	141
125	142
125	143
125	144
125	147
125	150
125	152
125	293
125	295
125	296
125	319
125	320
126	51
126	70
126	71
126	125
126	127
126	138
126	140
126	141
126	143
126	144
126	295
126	319
127	50
127	71
127	138
127	139
127	141
127	143
127	295
128	130
128	146
128	151
129	125
129	126
129	138
129	143
129	147
129	295
130	142
131	50
131	89
131	102
131	103
132	81
132	82
132	83
132	293
133	148
133	150
133	151
135	56
135	58
135	64
135	68
135	71
135	75
135	89
135	137
135	293
135	311
135	317
136	37
136	57
136	68
136	70
136	75
136	135
136	137
136	296
136	311
137	57
137	58
137	64
137	68
137	70
137	71
137	75
137	135
137	136
137	296
139	71
139	138
139	295
139	333
140	138
140	141
141	138
144	50
144	71
144	127
144	138
144	143
144	293
144	295
144	320
144	334
144	335
145	71
145	138
145	143
145	293
145	296
145	333
146	142
146	151
147	140
148	151
149	148
150	151
152	50
152	71
152	112
152	130
152	142
152	150
152	151
152	293
152	295
153	68
153	89
153	116
153	154
153	155
153	156
153	158
153	160
153	161
153	162
153	293
153	296
153	311
153	317
154	19
154	37
154	43
154	45
154	65
154	68
154	70
154	116
154	153
154	155
154	159
154	161
154	162
154	296
154	311
154	333
155	43
155	68
155	70
155	153
155	154
155	159
155	160
155	161
155	162
155	333
156	71
156	142
156	146
156	151
156	152
156	293
156	295
156	296
156	331
156	333
157	67
157	68
157	71
157	89
157	91
157	93
157	116
157	158
157	159
157	160
157	161
157	162
157	317
158	68
158	71
158	116
158	160
158	162
159	19
159	37
159	116
160	68
160	70
160	159
160	161
161	19
161	37
161	42
161	43
161	45
161	65
161	66
161	68
161	70
161	90
161	92
161	116
161	157
161	159
161	160
161	162
162	42
162	45
162	66
